date,exchange_rate_USD_EUR,exchange_rate_JPY_EUR,oil_price,interest_rate,sp500,day_of_week,month,year,exchange_rate_USD_EUR_pct_change,exchange_rate_JPY_EUR_pct_change,oil_price_pct_change,sp500_pct_change,exchange_rate_USD_EUR_ma_7,exchange_rate_JPY_EUR_ma_7,oil_price_ma_7,exchange_rate_USD_EUR_ma_30,exchange_rate_JPY_EUR_ma_30,oil_price_ma_30,exchange_rate_USD_EUR_ma_90,exchange_rate_JPY_EUR_ma_90,oil_price_ma_90
2015-08-28,0.894,0.00735,0.403,0.14,199.24,4,8,2015,0.0,0.0,-72.07207207207207,0.0,0.894,0.00735,8.033000000000001,0.8881433333333334,0.007343333333333333,8.3019,0.8835066666666668,0.007281333333333333,8.1546
2015-08-28,0.894,0.00735,1.447,0.14,199.24,4,8,2015,0.0,0.0,259.0570719602978,0.0,0.894,0.00735,1.386857142857144,0.8885566666666667,0.007344,8.304233333333334,0.8833677777777779,0.007281999999999999,8.154211111111112
2015-08-28,0.894,0.00735,45.29,0.14,199.24,4,8,2015,0.0,0.0,3029.92398064962,0.0,0.894,0.00735,7.587714285714286,0.88897,0.007344666666666666,9.767933333333334,0.8832288888888888,0.007282666666666666,8.641744444444445
2015-08-31,0.8911,0.00735,47.97,0.08,197.54,0,8,2015,-0.3243847874720318,0.0,5.917421064252593,-0.8532423208191253,0.8935857142857142,0.00735,14.237857142857143,0.8892866666666667,0.007345333333333333,11.320733333333333,0.8830577777777778,0.007283333333333334,9.170544444444443
2015-08-31,0.8911,0.00735,1.525,0.08,197.54,0,8,2015,0.0,0.0,-96.82092974775902,0.0,0.8931714285714286,0.00735,14.233714285714287,0.8896033333333334,0.007346,11.360199999999999,0.8828866666666667,0.0072840000000000005,9.170488888888888
2015-08-31,0.8911,0.00735,1.937,0.08,197.54,0,8,2015,0.0,0.0,27.016393442622967,0.0,0.8927571428571428,0.00735,14.287857142857144,0.8899199999999999,0.007346666666666666,11.3811,0.8827944444444444,0.007285,9.174677777777777
2015-08-31,0.8911,0.00735,1.595,0.08,197.54,0,8,2015,0.0,0.0,-17.656169334021687,0.0,0.8923428571428571,0.00735,14.309571428571429,0.8902366666666667,0.007347333333333333,11.371166666666666,0.8827022222222223,0.007286,9.175788888888889
2015-08-31,0.8911,0.00735,1.669,0.08,197.54,0,8,2015,0.0,0.0,4.639498432601874,0.0,0.8919285714285714,0.00735,14.490428571428572,0.8905533333333334,0.0073479999999999995,11.382566666666666,0.88261,0.007287,9.179333333333334
2015-08-31,0.8911,0.00735,1.651,0.08,197.54,0,8,2015,0.0,0.0,-1.0784901138406244,0.0,0.8915142857142858,0.00735,14.519571428571428,0.8908699999999999,0.0073486666666666665,10.154266666666667,0.8825177777777778,0.007287999999999999,9.193566666666667
2015-08-31,0.8911,0.00735,1.635,0.08,197.54,0,8,2015,0.0,0.0,-0.9691096305269542,0.0,0.8911,0.00735,8.283142857142858,0.8911866666666667,0.007349333333333333,8.816766666666666,0.8824255555555556,0.0072889999999999995,9.195066666666667
2015-08-31,0.8911,0.00735,1.502,0.08,197.54,0,8,2015,0.0,0.0,-8.134556574923547,0.0,0.8911,0.00735,1.6448571428571437,0.8915033333333332,0.00735,8.825099999999999,0.8823333333333333,0.0072900000000000005,9.188422222222222
2015-08-31,0.8911,0.00735,49.2,0.08,197.54,0,8,2015,0.0,0.0,3175.632490013316,0.0,0.8911,0.00735,8.45557142857143,0.8915633333333334,0.00735,10.419166666666666,0.8822411111111111,0.007291000000000001,9.719777777777777
2015-08-31,0.8911,0.00735,1.485,0.08,197.54,0,8,2015,0.0,0.0,-96.98170731707317,0.0,0.8911,0.00735,8.391000000000002,0.8916233333333333,0.00735,10.423399999999999,0.8821488888888889,0.007292,9.227944444444445
2015-08-31,0.8911,0.00735,0.436,0.08,197.54,0,8,2015,0.0,0.0,-70.63973063973063,0.0,0.8911,0.00735,8.225428571428573,0.8916833333333333,0.00735,10.388266666666665,0.8820566666666666,0.007293,9.215766666666667
2015-09-01,0.8846,0.0074,1.393,0.14,191.77,1,9,2015,-0.7294355291213028,0.6802721088435382,219.49541284403668,-2.92092740710741,0.8901714285714286,0.007357142857142856,8.186000000000002,0.8915266666666667,0.007351666666666665,10.422433333333334,0.8818922222222222,0.007294555555555556,8.778466666666667
2015-09-01,0.8846,0.0074,1.435,0.14,191.77,1,9,2015,0.0,0.0,3.015075376884435,0.0,0.8892428571428571,0.007364285714285714,8.15514285714286,0.8913700000000001,0.007353333333333333,10.421466666666667,0.8817277777777779,0.007296111111111111,8.778377777777779
2015-09-01,0.8846,0.0074,48.8,0.14,191.77,1,9,2015,0.0,0.0,3300.696864111498,0.0,0.8883142857142857,0.007371428571428571,14.893,0.8912133333333333,0.0073549999999999996,12.000033333333333,0.881668888888889,0.007298222222222223,8.813600000000001
2015-09-01,0.8846,0.0074,45.38,0.14,191.77,1,9,2015,0.0,0.0,-7.0081967213114655,0.0,0.8873857142857143,0.007378571428571428,21.161285714285718,0.8910566666666667,0.007356666666666667,13.4631,0.8816100000000001,0.007300333333333333,9.297355555555555
2015-09-01,0.8846,0.0074,1.55,0.14,191.77,1,9,2015,0.0,0.0,-96.58439841339798,0.0,0.8864571428571429,0.007385714285714286,14.35414285714286,0.8909,0.007358333333333333,13.469333333333333,0.881551111111111,0.007302444444444444,9.299555555555555
2015-09-01,0.8846,0.0074,1.54,0.14,191.77,1,9,2015,0.0,0.0,-0.6451612903225823,0.0,0.8855285714285713,0.007392857142857143,14.362,0.8907433333333333,0.00736,13.454733333333333,0.8814922222222222,0.007304555555555556,9.30161111111111
2015-09-01,0.8846,0.0074,0.418,0.14,191.77,1,9,2015,0.0,0.0,-72.85714285714286,0.0,0.8846,0.0074,14.359428571428571,0.8905866666666667,0.0073616666666666665,12.053,0.8814333333333334,0.007306666666666666,9.289566666666667
2015-09-01,0.8846,0.0074,1.402,0.14,191.77,1,9,2015,0.0,0.0,235.40669856459328,0.0,0.8846,0.0074,14.36071428571429,0.8904299999999999,0.007363333333333333,10.617733333333332,0.8813744444444445,0.007308777777777778,9.288733333333333
2015-09-01,0.8846,0.0074,1.861,0.14,191.77,1,9,2015,0.0,0.0,32.73894436519258,0.0,0.8846,0.0074,14.42157142857143,0.8901166666666668,0.007364999999999999,10.628966666666665,0.8813155555555556,0.007310888888888889,9.3052
2015-09-01,0.8846,0.0074,1.408,0.14,191.77,1,9,2015,0.0,0.0,-24.34175174637292,0.0,0.8846,0.0074,7.651285714285716,0.8898033333333333,0.007366666666666666,10.625333333333334,0.8812566666666666,0.007313,8.86528888888889
2015-09-01,0.8846,0.0074,1.495,0.14,191.77,1,9,2015,0.0,0.0,6.178977272727293,0.0,0.8846,0.0074,1.382000000000001,0.88949,0.0073683333333333335,9.076166666666667,0.8811977777777777,0.007315111111111111,8.864822222222221
2015-09-02,0.891,0.0074,47.67,0.14,195.41,2,9,2015,0.723490843319019,0.0,3088.628762541806,1.898107107472491,0.8855142857142858,0.0074,7.97057142857143,0.8893900000000001,0.007370000000000001,10.602366666666667,0.8812099999999999,0.007317222222222223,9.378133333333334
2015-09-02,0.891,0.0074,1.578,0.14,195.41,2,9,2015,0.0,0.0,-96.68974197608559,0.0,0.8864285714285716,0.0074,7.976000000000002,0.88929,0.007371666666666667,10.607666666666667,0.8812222222222222,0.007319333333333333,9.38
2015-09-02,0.891,0.0074,1.578,0.14,195.41,2,9,2015,0.0,0.0,0.0,0.0,0.8873428571428572,0.0074,8.141714285714288,0.88919,0.0073733333333333324,10.608466666666667,0.8813633333333333,0.0073216666666666656,8.910422222222222
2015-09-02,0.891,0.0074,1.476,0.14,195.41,2,9,2015,0.0,0.0,-6.463878326996209,0.0,0.888257142857143,0.0074,8.152285714285716,0.8890899999999999,0.0073750000000000005,10.605733333333335,0.8815044444444443,0.007324000000000001,8.477377777777777
